article_id,tweet_id,relevance_score,tweet,clean_text
c24983f3-70bc-4e1e-b1ab-75d559adc338,6.40457e+17,1,RT @weatherlindsay: #Grace stronger at 5 AM w 45 mph winds. To strengthen but then weaken late wk with shear. No threat to US as of now htt…,rt weatherlindsay grace stronger at am w mph wind to strengthen but then weaken late wk with shear no threat to us as of now
c24983f3-70bc-4e1e-b1ab-75d559adc338,6.4049e+17,0,Forecast for Overnight: Becoming fair with winds from the southwest at 17 mph and gusts up to 29 mph.,forecast for overnight becom fair with wind from the southwest at mph and gust up to mph
c24983f3-70bc-4e1e-b1ab-75d559adc338,6.4049e+17,0,Forecast for Morning: Fair with winds from the southwest at 17 mph and gusts up to 29 mph.,forecast for morn fair with wind from the southwest at mph and gust up to mph
c24983f3-70bc-4e1e-b1ab-75d559adc338,6.4049e+17,0,Forecast for Afternoon: Fair with winds from the southwest at 17 mph and gusts up to 29 mph.,forecast for afternoon fair with wind from the southwest at mph and gust up to mph
c24983f3-70bc-4e1e-b1ab-75d559adc338,6.40565e+17,0,Winds will be blowing from the east near 17 mph or 28 km/h.,wind will be blow from the east near mph or
c24983f3-70bc-4e1e-b1ab-75d559adc338,6.40627e+17,2,"T.S. #Grace is strengthening with 50 mph winds, however the system is expected to weaken in the extended forecast. http://t.co/HEdxqDzSR5",grace is strengthen with mph wind howev the system is expect to weaken in the extend forecast http
c24983f3-70bc-4e1e-b1ab-75d559adc338,6.40627e+17,0,"RT @KateWentzelWTSP: T.S. #Grace is strengthening with 50 mph winds, however the system is expected to weaken in the extended forecast. htt…",rt katewentzelwtsp grace is strengthen with mph wind howev the system is expect to weaken in the extend forecast
c24983f3-70bc-4e1e-b1ab-75d559adc338,6.40664e+17,0,Forecast for Afternoon: Becoming fair with winds from the southwest at 17 mph and gusts up to 29 mph.,forecast for afternoon becom fair with wind from the southwest at mph and gust up to mph
c24983f3-70bc-4e1e-b1ab-75d559adc338,6.40822e+17,0,SC Headlines: Tropical Storm Grace moving west across the Atlantic: Tropical Storm Grace is moving west across... http://t.co/bSjT95sYB4,sc headlin tropic storm grace move west across the atlant tropic storm grace is move west across http
c24983f3-70bc-4e1e-b1ab-75d559adc338,6.40945e+17,1,Scott Fisher Says: Tropical Storm Grace packing wind gusts of 58 mph. http://t.co/5DwfRkf8PT,scott fisher say tropic storm grace pack wind gust of mph http
c24983f3-70bc-4e1e-b1ab-75d559adc338,6.40945e+17,2,RT @ScottFisherFOX7: Scott Fisher Says: Tropical Storm Grace packing wind gusts of 58 mph. http://t.co/5DwfRkf8PT,rt scott fisher say tropic storm grace pack wind gust of mph http
c24983f3-70bc-4e1e-b1ab-75d559adc338,6.40992e+17,0,Tropical Storm #Grace will likely dissipate east of the Lesser Antilles. #FLwx #FLKeys #KeyWest http://t.co/SzjVhpjsPb,tropic storm grace will like dissip east of the lesser antil flwx flkey keywest http
c24983f3-70bc-4e1e-b1ab-75d559adc338,6.40993e+17,2,RT @NWSKeyWest: Tropical Storm #Grace will likely dissipate east of the Lesser Antilles. #FLwx #FLKeys #KeyWest http://t.co/SzjVhpjsPb,rt nwskeywest tropic storm grace will like dissip east of the lesser antil flwx flkey keywest http
c24983f3-70bc-4e1e-b1ab-75d559adc338,6.40995e+17,1,RT @chrisholcomb Tropical Storm #Grace is still a tropical storm in the Atlantic. It will weaken as it moves west.… http://t.co/9KDejzcKbU,rt chrisholcomb tropic storm grace is still a tropic storm in the atlant it will weaken as it move http
c24983f3-70bc-4e1e-b1ab-75d559adc338,6.41206e+17,2,#Grace is likely to weaken to a tropical rainstorm prior to reaching the Lesser Antilles. http://t.co/FSj6Ob4KEH,grace is like to weaken to a tropic rainstorm prior to reach the lesser antil http
c24983f3-70bc-4e1e-b1ab-75d559adc338,6.41609e+17,0,RT @SteveWAFB: 50th anniversary of Hurricane #Betsy landfall. Benchmark storm for #BatonRouge until Gustav rivaled it in 2008. #LAwx http:/…,rt stevewafb anniversari of hurrican betsi landfal benchmark storm for batonroug until gustav rival it in lawx http
c24983f3-70bc-4e1e-b1ab-75d559adc338,6.41924e+17,0,Henri evolves into tropical storm: Tropical Storm Henri became the eight named storm of the Atlantic hurricane… http://t.co/4Tzcc5Ndjd,henri evolv into tropic storm tropic storm henri becam the eight name storm of the atlant http
c24983f3-70bc-4e1e-b1ab-75d559adc338,6.42278e+17,0,"A TROPICAL WAVE IS PRODUCING CLOUDINESS, SHOWERS AND THUNDERSTORMS  MAINLY OVER THE NORTHERN LESSER ANTILLES AREA.",a tropic wave is produc cloudi shower and thunderstorm mainli over the northern lesser antil area
c24983f3-70bc-4e1e-b1ab-75d559adc338,6.43955e+17,1,"System south of Cape Verde Islands likely to become tropical depression, forecasters say http://t.co/gY4tIQdzXH",system south of cape verd island like to becom tropic depress forecast say http
c24983f3-70bc-4e1e-b1ab-75d559adc338,6.49056e+17,0,Tropical Storm #Joaquin now a 70-MPH storm...hurricane watch has been issued for the Central Bahamas. http://t.co/IH4WJLgzYc,tropic storm joaquin now a storm hurrican watch ha been issu for the central bahama http
c24983f3-70bc-4e1e-b1ab-75d559adc338,6.49154e+17,0,Tropical Storm #Joaquin =Max sustained winds 70 mph. Should become hurricane. Track still uncertain beyond Friday. http://t.co/MxTpVLrHXG,tropic storm joaquin sustain wind mph should becom hurrican track still uncertain beyond friday http
c24983f3-70bc-4e1e-b1ab-75d559adc338,6.49193e+17,0,Tropical storm #Joaquin becomes a hurricane: http://t.co/sXItcUuOD2 #breaking,tropic storm joaquin becom a hurrican http break
c24983f3-70bc-4e1e-b1ab-75d559adc338,6.49195e+17,0,Tropical update: Tropical Storm Joaquin is now Hurricane Joaquin.,tropic updat tropic storm joaquin is now hurrican joaquin
c6b42592-a85d-426b-af19-d580b054b665,6.39428e+17,0,Boston MA - Person stabbed multiple times to the stomach &amp; chest at 35 Almont Street.,boston ma person stab multipl time to the stomach amp chest at almont street
c6b42592-a85d-426b-af19-d580b054b665,6.39537e+17,0,"The worst drivers in the U.S., according to Allstate:
1. Boston, MA
2. Worcester, MA
3. Baltimore, MD
http://t.co/Kg2ilfIJn8",the worst driver in the accord to allstat boston ma worcest ma baltimor md http
c6b42592-a85d-426b-af19-d580b054b665,6.39661e+17,0,Boi: Institute of Applied Studies and Research is a consulting firm #Powerbreakfast,boi institut of appli studi and research is a consult firm powerbreakfast
c6b42592-a85d-426b-af19-d580b054b665,6.39978e+17,0,"Roll on Labor Day weekend (@ The Westin Boston Waterfront in Boston, MA) https://t.co/r2110TNpmB",roll on labor day weekend the westin boston waterfront in boston ma http
c6b42592-a85d-426b-af19-d580b054b665,6.40112e+17,0,Both Daniel and Dany are now on their 7th ICE of the season. Grid penalties to be applied. #ItalianGP #F1,both daniel and dani are now on their ice of the season grid penalti to be appli italiangp
c6b42592-a85d-426b-af19-d580b054b665,6.40368e+17,0,@BenMullin Applied A.D.D.,benmullin appli
c6b42592-a85d-426b-af19-d580b054b665,6.40723e+17,0,"US narrative on diversity bring blindly applied in India, which has different history and details @newspaperwallah",us narr on divers bring blindli appli in india which ha differ histori and detail newspaperwallah
c6b42592-a85d-426b-af19-d580b054b665,6.40996e+17,0,About to announce the inaugural @DESportsZone Top 10 Football Rankings on WDEL at 5:15!  #DelHS,about to announc the inaugur desportszon top footbal rank on wdel at delh
c6b42592-a85d-426b-af19-d580b054b665,6.41445e+17,0,@j3nnaka You can find FAQs on NASA's program to detect asteroids at http://t.co/FHZSM3RGOp &amp; our discovery stats at http://t.co/V0TPxx85jr,you can find faq on nasa program to detect asteroid at http amp our discoveri stat at http
c6b42592-a85d-426b-af19-d580b054b665,6.41947e+17,0,Tepper focusing on Quantitative Tightening,tepper focus on quantit tighten
c6b42592-a85d-426b-af19-d580b054b665,6.42534e+17,0,List of bars and restaurants in Boston and Cambridge that serve food from 1:30am until 5am: http://t.co/me0fWXwN8u,list of bar and restaur in boston and cambridg that serv food from until http
c6b42592-a85d-426b-af19-d580b054b665,6.42561e+17,0,"Boston, MA (Suffolk) **Stabbing** - 800 Boylston St - BPD &amp; Boston EMS O/S W/ a subject stabbed. Crime scene established.",boston ma suffolk stab boylston st bpd amp boston em a subject stab crime scene establish
c6b42592-a85d-426b-af19-d580b054b665,6.42876e+17,0,Police investigate deadly stabbing outside 7-11 on Mass. Ave in Cambridge. @michaelnecn has more. http://t.co/jHCc87Fxwl,polic investig deadli stab outsid on mass ave in cambridg michaelnecn ha more http
c6b42592-a85d-426b-af19-d580b054b665,6.43158e+17,0,@nataliehumphryx  the fees are applied. ^Martyna,nataliehumphryx the fee are appli
c6b42592-a85d-426b-af19-d580b054b665,6.43697e+17,0,"AccuTrack Radar on the hour. It's September 15, 2015 at 04:04AM http://t.co/Nqs1nXXllt",accutrack radar on the hour it septemb at http
c6b42592-a85d-426b-af19-d580b054b665,6.43712e+17,0,"AccuTrack Radar on the hour. It's September 15, 2015 at 05:04AM http://t.co/b3aqytXWdD",accutrack radar on the hour it septemb at http
c6b42592-a85d-426b-af19-d580b054b665,6.43738e+17,0,I applied to  #JoinBCPro #BBloggers via @BeautyCrowdPro,i appli to joinbcpro bblogger via beautycrowdpro
c6b42592-a85d-426b-af19-d580b054b665,6.43757e+17,0,"AccuTrack Radar on the hour. It's September 15, 2015 at 08:04AM http://t.co/LGpo0m8X1d",accutrack radar on the hour it septemb at http
c6b42592-a85d-426b-af19-d580b054b665,6.43773e+17,0,"AccuTrack Radar on the hour. It's September 15, 2015 at 09:06AM http://t.co/lAAVMQ5QZ0",accutrack radar on the hour it septemb at http
c6b42592-a85d-426b-af19-d580b054b665,6.43803e+17,0,"AccuTrack Radar on the hour. It's September 15, 2015 at 11:05AM http://t.co/BTXYWm4HRC",accutrack radar on the hour it septemb at http
c6b42592-a85d-426b-af19-d580b054b665,6.43827e+17,0,#Rome municipality to present 2015-17 anti-#corruption program on Monday. Cash tips aren't encouraged at entrance,rome municip to present corrupt program on monday cash tip are encourag at entranc
c6b42592-a85d-426b-af19-d580b054b665,6.43832e+17,0,"AccuTrack Radar on the hour. It's September 15, 2015 at 01:02PM http://t.co/9aTwtX1NHl",accutrack radar on the hour it septemb at http
c6b42592-a85d-426b-af19-d580b054b665,6.43863e+17,0,"AccuTrack Radar on the hour. It's September 15, 2015 at 03:04PM http://t.co/jiPSvgJdPP",accutrack radar on the hour it septemb at http
c6b42592-a85d-426b-af19-d580b054b665,6.43878e+17,0,"AccuTrack Radar on the hour. It's September 15, 2015 at 04:03PM http://t.co/oNsFRjwhEC",accutrack radar on the hour it septemb at http
c6b42592-a85d-426b-af19-d580b054b665,6.4405e+17,0,.@1Globalprince justice can only work if applied universally.,justic can onli work if appli univers
c6b42592-a85d-426b-af19-d580b054b665,6.44548e+17,0,Roy: We're going to look more at the systems and try to play less scrimmages [at camp this year].,roy we go to look more at the system and tri to play less scrimmag at camp thi year
c6b42592-a85d-426b-af19-d580b054b665,6.44897e+17,0,"Considering I applied this at 8:30am, and have eaten two meals in the meantime @louboutinworld… https://t.co/UTWKh4olPS",consid i appli thi at and have eaten two meal in the meantim http
c6b42592-a85d-426b-af19-d580b054b665,6.44908e+17,0,"Construction Workers Help Boston Cop Subdue Suspect: Boston, MA - A pair of construction workers were honored ... http://t.co/LGqQMRrTme",construct worker help boston cop subdu suspect boston ma a pair of construct worker were honor http
c6b42592-a85d-426b-af19-d580b054b665,6.44921e+17,0,Come visit us in #Cambridge at PARKing Day event (Mass Ave: Porter-North location) #PARKingday #NatlPrep #ReadyMA http://t.co/CCT4wpl2WW,come visit us in cambridg at park day event mass ave locat parkingday natlprep readyma http
c6b42592-a85d-426b-af19-d580b054b665,6.44937e+17,0,.@DDay86 discussing the 2015-2016 Field Program at the @PAGOP's 2015 Fall Meeting! http://t.co/vCYvfuAA62,discuss the field program at the pagop fall meet http
c6b42592-a85d-426b-af19-d580b054b665,6.44942e+17,0,"♫ Just Announced: Boston, MA - Nov 6 at Boston Comedy Festival (Crowd Work Show) http://t.co/hRniJSHz9c",just announc boston ma nov at boston comedi festiv crowd work show http
c6b42592-a85d-426b-af19-d580b054b665,6.44942e+17,0,"♫ Just Announced: Boston, MA - Nov 7 at Boston Comedy Festival (Crowd Work Show) http://t.co/ongGJZ8PRS",just announc boston ma nov at boston comedi festiv crowd work show http
c6b42592-a85d-426b-af19-d580b054b665,6.45304e+17,0,"Sad to hear that 75,000 people applied for 30 posts of peons in Chhattisgarh govt.Applicants include postgraduates and qualified engineers.",sad to hear that peopl appli for post of peon in chhattisgarh includ postgradu and qualifi engin
c6b42592-a85d-426b-af19-d580b054b665,6.45483e+17,0,@Mark_Jel cont1.. be applied. Thanks!,be appli thank
c6b42592-a85d-426b-af19-d580b054b665,6.45567e+17,0,RT @SkymetWeather: Graphical illustration of the #Weather systems affecting #Monsoon in #India at present. #Monsoon2015 http://t.co/sajzr4H…,rt skymetweath graphic illustr of the weather system affect monsoon in india at present http
c6b42592-a85d-426b-af19-d580b054b665,6.46341e+17,0,Hi @EwolbLowe what was it you applied for?,hi ewolblow what wa it you appli for
c6b42592-a85d-426b-af19-d580b054b665,6.46364e+17,0,RT @NPAdisarm: @HRW @HmnRghtsProgram explains how int political commitments and guidelines can be applied to @explosiveweapon use and reduc…,rt npadisarm hrw hmnrghtsprogram explain how int polit commit and guidelin can be appli to explosiveweapon use and
c6b42592-a85d-426b-af19-d580b054b665,6.46405e+17,0,"@ChrisHade Or, you can mail your card to the MBTA Revenue Dept -10 Park Plz # 4730 Boston MA 02116.",chrishad or you can mail your card to the mbta revenu dept park plz boston ma
c6b42592-a85d-426b-af19-d580b054b665,6.46536e+17,0,"AccuTrack Radar on the hour. It's September 23, 2015 at 12:04AM http://t.co/VIHX0WBsJX",accutrack radar on the hour it septemb at http
c6b42592-a85d-426b-af19-d580b054b665,6.4655e+17,0,"AccuTrack Radar on the hour. It's September 23, 2015 at 01:03AM http://t.co/yiPnDBskCr",accutrack radar on the hour it septemb at http
c6b42592-a85d-426b-af19-d580b054b665,6.46591e+17,0,#ZimSable #TheoBronkhorst applied for bail and the ruling will be heard today.,zimsabl theobronkhorst appli for bail and the rule will be heard today
c6b42592-a85d-426b-af19-d580b054b665,6.46672e+17,0,"AccuTrack Radar on the hour. It's September 23, 2015 at 09:05AM http://t.co/6pl2oMFzMr",accutrack radar on the hour it septemb at http
c6b42592-a85d-426b-af19-d580b054b665,6.46692e+17,0,"Off to St Louis! (@ Boston Logan International Airport (BOS) in Boston, MA) https://t.co/iRBu1g5nOH",off to st loui boston logan intern airport bo in boston ma http
c6b42592-a85d-426b-af19-d580b054b665,6.4674e+17,0,"Last stop before Beirut (at @BostonParkPlaza in Boston, MA w/ @dnk4r @ginoraidy) https://t.co/LxGym5aNMY http://t.co/WYqLkfp1xm",last stop befor beirut at bostonparkplaza in boston ma ginoraidi http http
c6b42592-a85d-426b-af19-d580b054b665,6.46807e+17,0,"AccuTrack Radar on the hour. It's September 23, 2015 at 06:04PM http://t.co/gyjQyHyEbl",accutrack radar on the hour it septemb at http
c6b42592-a85d-426b-af19-d580b054b665,6.46838e+17,0,"AccuTrack Radar on the hour. It's September 23, 2015 at 08:04PM http://t.co/4k7MA68IJ5",accutrack radar on the hour it septemb at http
c6b42592-a85d-426b-af19-d580b054b665,6.46868e+17,0,"AccuTrack Radar on the hour. It's September 23, 2015 at 10:04PM http://t.co/gJvDGJDLL5",accutrack radar on the hour it septemb at http
c6b42592-a85d-426b-af19-d580b054b665,6.47573e+17,0,Failure is a measurement that depends on the standard applied.,failur is a measur that depend on the standard appli
c6b42592-a85d-426b-af19-d580b054b665,6.47697e+17,0,"Listen to 'Present at the destruction', the first of the 2015 #BoyerLectures (delivered by @mfullilove): http://t.co/TPx44ofDjO",listen to at the destruct the first of the boyerlectur deliv by mfullilov http
c6b42592-a85d-426b-af19-d580b054b665,6.4901e+17,0,Congrats to @Great_Hires and @rayten on being selected to present at the #HRTechConf Awesome New Startups session http://t.co/H4eARlC5oX,congrat to and rayten on be select to present at the hrtechconf awesom new startup session http
c6b42592-a85d-426b-af19-d580b054b665,6.49221e+17,0,"""Project looks at quantitative and qualitative issues that affect border industries that are concentrated, dynamic and binational."" @ErikLee",project look at quantit and qualit issu that affect border industri that are concentr dynam and binat erikle
c8005766-131a-441a-bd69-00adaa3901f7,6.38565e+17,0,"L-R: Group managing director, LEADERSHIP Group, Mr Mike Okpere; former president Olusegun Obasanjo and group... http://t.co/hLl6KSQQPx",group manag director leadership group mr mike okper former presid olusegun obasanjo and group http
c8005766-131a-441a-bd69-00adaa3901f7,6.38721e+17,2,Green groups launch multi-million dollar attack on GOP senators on climate rule: http://t.co/hym4zqlnmx http://t.co/0BHAt8ink0,green group launch dollar attack on gop senat on climat rule http http
c8005766-131a-441a-bd69-00adaa3901f7,6.3884e+17,1,"RT @brianrhester: Meanwhile, outside groups now also spending in #ohsen to attack @robportman's poor environmental record: http://t.co/1I2p…",rt brianrhest meanwhil outsid group now also spend in ohsen to attack robportman poor environment record http
c8005766-131a-441a-bd69-00adaa3901f7,6.39e+17,0,"RT @tebete99: @imanrappetti That's the problem right there,afriforum is paranoid that they are under attack. Other ethnic groups r currentl…",rt imanrappetti that the problem right there afriforum is paranoid that they are under attack other ethnic group r
c8005766-131a-441a-bd69-00adaa3901f7,6.39489e+17,0,@DanHannanMEP of leaving and I don't also share the view that it is the last opportunity because I think the EU is in a deep crisis and will,danhannanmep of leav and i do also share the view that it is the last opportun becaus i think the eu is in a deep crisi and will
c8005766-131a-441a-bd69-00adaa3901f7,6.39636e+17,0,RT @jestyn: Chris Purves &amp; panel at the London launch  @UBS Future of Finance Challenge  #UBSinnovate http://t.co/uRrDaktm5Y http://t.co/QY…,rt jestyn chri purv amp panel at the london launch ub futur of financ challeng ubsinnov http http
c8005766-131a-441a-bd69-00adaa3901f7,6.40042e+17,0,"New Photo Gallery: Gallery Friday, September 5, 2015 http://t.co/CSZIBuWXhV",new photo galleri galleri friday septemb http
c8005766-131a-441a-bd69-00adaa3901f7,6.40292e+17,0,@rakeshsatyal @iSmashFizzle *group hug*,rakeshsaty ismashfizzl group hug
c8005766-131a-441a-bd69-00adaa3901f7,6.40546e+17,1,@rgstone1 A Green supporter Rob...I knew that....what's that say about CBC vote compass,a green support rob i knew that what that say about cbc vote compass
c8005766-131a-441a-bd69-00adaa3901f7,6.40581e+17,0,RT @ClintSmithIII: We also have to ask ourselves why it is easier for us to be numb to the suffering of some groups of people and not other…,rt clintsmithiii we also have to ask ourselv whi it is easier for us to be numb to the suffer of some group of peopl and not
c8005766-131a-441a-bd69-00adaa3901f7,6.40749e+17,1,"Break out in green this holiday week: With the September school holidays under way, agencies and green groups ... http://t.co/9g2Gy4vtX6",break out in green thi holiday week with the septemb school holiday under way agenc and green group http
c8005766-131a-441a-bd69-00adaa3901f7,6.41213e+17,0,"He has a great shot now until it gets out that he is, in fact, Black and the money from outside groups pours in for Rep incumbent.",he ha a great shot now until it get out that he is in fact black and the money from outsid group pour in for rep incumb
c8005766-131a-441a-bd69-00adaa3901f7,6.41593e+17,0,Exclusive: Find out how Rob Kardashian is gearing up for his big comeback! http://t.co/qVh7au5cqz,exclus find out how rob kardashian is gear up for hi big comeback http
c8005766-131a-441a-bd69-00adaa3901f7,6.41772e+17,0,Rob Kardashian is on a mission to lose weight: He's down 15 pounds! Get the #enews report: http://t.co/VWfWy0alqS,rob kardashian is on a mission to lose weight he down pound get the enew report http
c8005766-131a-441a-bd69-00adaa3901f7,6.42073e+17,0,Number 17 is truly stunning in our Flickr group gallery http://t.co/PLo6RX7JIt http://t.co/HyoetEZuga,number is truli stun in our flickr group galleri http http
c8005766-131a-441a-bd69-00adaa3901f7,6.42177e+17,0,Rob Gronkowski is the first player in NFL history with multiple games of 3 receiving touchdowns against the Steelers,rob gronkowski is the first player in nfl histori with multipl game of receiv touchdown against the steeler
c8005766-131a-441a-bd69-00adaa3901f7,6.4218e+17,0,RT @ESPNStatsInfo: Rob Gronkowski is the first player in NFL history with multiple games of 3 receiving touchdowns against the Steelers,rt espnstatsinfo rob gronkowski is the first player in nfl histori with multipl game of receiv touchdown against the steeler
c8005766-131a-441a-bd69-00adaa3901f7,6.42557e+17,0,Nevermind. Gallery still doesn't rotate,nevermind galleri still doe rotat
c8005766-131a-441a-bd69-00adaa3901f7,6.42652e+17,0,Group hug ?,group hug
c8005766-131a-441a-bd69-00adaa3901f7,6.42684e+17,0,72' Penalty: Spot-kick to Forest and a red card for Rob Green...#NFFC (0-1),penalti to forest and a red card for rob green nffc
c8005766-131a-441a-bd69-00adaa3901f7,6.4272e+17,0,Gap to Quintana group listed at 3’28”. 4’20” to Aru group. 7’39” to Dumoulin group. #LV2015,gap to quintana group list at to aru group to dumoulin group
c8005766-131a-441a-bd69-00adaa3901f7,6.42968e+17,0,"#TRE : Goodwood 2015: a personal album: 
#gallery-4214-1 {
margin: auto;
}
#gallery... http://t.co/RHbuzhrDPl #F1LiveStream",tre goodwood a person album margin auto galleri http
c8005766-131a-441a-bd69-00adaa3901f7,6.42998e+17,0,@ArjanZevenaar East side gallery,arjanzevenaar east side galleri
c8005766-131a-441a-bd69-00adaa3901f7,6.43415e+17,0,"@deepakmohoni Support group, right?",deepakmohoni support group right
c8005766-131a-441a-bd69-00adaa3901f7,6.43489e+17,1,Environmental groups appeal $225 million Exxon settlement http://t.co/MOb97zLIAq,environment group appeal million exxon settlement http
c8005766-131a-441a-bd69-00adaa3901f7,6.44056e+17,0,RT @tololodj: @RediTlhabi I was hoping that that the march would also go to the JSE as there is a lot of corruption in the private sector a…,rt tololodj reditlhabi i wa hope that that the march would also go to the jse as there is a lot of corrupt in the privat sector
c8005766-131a-441a-bd69-00adaa3901f7,6.44148e+17,0,RT @SteveRannazzisi: it is to the victims of 9/11 and to the people that love them--and the people that love me--that I ask for forgiveness.,rt steverannazzisi it is to the victim of and to the peopl that love them and the peopl that love me that i ask for forgiv
c8005766-131a-441a-bd69-00adaa3901f7,6.44301e+17,0,Riveting group shot here,rivet group shot here
c8005766-131a-441a-bd69-00adaa3901f7,6.44378e+17,1,Green groups want #EPD boss #AnissaWong replaced http://t.co/jKJtUklKn9,green group want epd boss anissawong replac http
c8005766-131a-441a-bd69-00adaa3901f7,6.44591e+17,0,It is no doubt of shame and embarrassment to Fransman that it is a DA government which is the leader in South Africa at caring for the poor,it is no doubt of shame and embarrass to fransman that it is a da govern which is the leader in south africa at care for the poor
c8005766-131a-441a-bd69-00adaa3901f7,6.44694e+17,0,"Photo gallery: Central vs. Carter

See full gallery: http://t.co/SwoH4yj1E8 http://t.co/MwZnydqc1W",photo galleri central carter see full galleri http http
c8005766-131a-441a-bd69-00adaa3901f7,6.44701e+17,0,"GALLERY: Check out our season gallery of @Dylan_Walker6!

http://t.co/H0E9lhaPO9

#GoRabbitohs http://t.co/tuKWUp3wia",galleri check out our season galleri of http gorabbitoh http
c8005766-131a-441a-bd69-00adaa3901f7,6.44753e+17,0,A man is reunited with his wedding ring after it was lost in a lake back in 1976. The story: http://t.co/rQg1vIxAqS,a man is reunit with hi wed ring after it wa lost in a lake back in the stori http
c8005766-131a-441a-bd69-00adaa3901f7,6.44759e+17,0,The new Rob Lowe cartoon is so dumb it'll make you wonder if it's intentional. It's not: http://t.co/4aQpBBQPim http://t.co/ej60UAzmfl,the new rob low cartoon is so dumb it make you wonder if it intent it not http http
c8005766-131a-441a-bd69-00adaa3901f7,6.44813e+17,0,"The light at the end of the pitlane just turned Green, and #FP1 of the #SingaporeGP is GO for 90 minutes of on track action #F1",the light at the end of the pitlan just turn green and of the singaporegp is go for minut of on track action
c8005766-131a-441a-bd69-00adaa3901f7,6.44836e+17,0,GREEN LIGHT! SKD is in the corner and the Roosters lead 24-8. KTC #UNLEASH #NRLRoostersBulldogs,green light skd is in the corner and the rooster lead ktc unleash nrlroostersbulldog
c8005766-131a-441a-bd69-00adaa3901f7,6.44859e+17,0,@AsimBajwaISPR confirms TTP claim as he says the attack was made by one of the splinter groups of TTP.,asimbajwaispr confirm ttp claim as he say the attack wa made by one of the splinter group of ttp
c8005766-131a-441a-bd69-00adaa3901f7,6.44862e+17,0,Why is it a negative that the president of the United States was able to make policy and not succumb to a lobby? http://t.co/IgA0azrBNb,whi is it a neg that the presid of the unit state wa abl to make polici and not succumb to a lobbi http
c8005766-131a-441a-bd69-00adaa3901f7,6.44884e+17,2,Environmental philanthropist Rob Purves warns that green groups under attack: An unlikely environmentalist lea... http://t.co/uaIn1amyvs,environment philanthropist rob purv warn that green group under attack an unlik environmentalist lea http
c8005766-131a-441a-bd69-00adaa3901f7,6.4498e+17,1,RT @CTVNewsScott: Environmental groups voice outrage after BC gov quietly green lights logging in the #Walbran valley. @wildernews @CTVNews…,rt ctvnewsscott environment group voic outrag after bc gov quietli green light log in the walbran valley wildernew
c8005766-131a-441a-bd69-00adaa3901f7,6.44982e+17,1,"Canandaigua Lake plagued by blue-green algae, lots of it. http://t.co/gQL6Y4ZbUF via @SOrr1 photo by @cfortiz_dandc http://t.co/APhwnrOGVA",canandaigua lake plagu by alga lot of it http via photo by http
c8005766-131a-441a-bd69-00adaa3901f7,6.44994e+17,0,RT @darcyspencer: Animal groups upset over plan to review Trap Neuter Return program for DC's alley cats. Live report coming up http://t.co…,rt darcyspenc anim group upset over plan to review trap neuter return program for dc alley cat live report come up http
c8005766-131a-441a-bd69-00adaa3901f7,6.45346e+17,0,@jshaunAU2006 Group think,group think
c8005766-131a-441a-bd69-00adaa3901f7,6.45836e+17,0,RT @joekellyoz: @rharris334 A unilateral action from Rob Harris. Consultation and proper process abandoned! Bitterness brewing at destabili…,rt joekellyoz a unilater action from rob harri consult and proper process abandon bitter brew at
c8005766-131a-441a-bd69-00adaa3901f7,6.45859e+17,2,Green groups call on Malcolm Turnbull to keep tax-deductible status http://t.co/e1J77vzGtx,green group call on malcolm turnbul to keep statu http
c8005766-131a-441a-bd69-00adaa3901f7,6.45859e+17,2,Green groups call on Malcolm Turnbull to keep tax-deductible status http://t.co/UO146lmnwS,green group call on malcolm turnbul to keep statu http
c8005766-131a-441a-bd69-00adaa3901f7,6.45892e+17,2,"RT @FoEAustralia: Green groups call on Malcolm Turnbull to keep tax-deductible status, end the ‘ideological attack' http://t.co/HAW5ALrHOy …",rt foeaustralia green group call on malcolm turnbul to keep statu end the ideolog attack http
c8005766-131a-441a-bd69-00adaa3901f7,6.46989e+17,0,Group date/orgy #BacheloretteAU,group bacheloretteau
c8005766-131a-441a-bd69-00adaa3901f7,6.46993e+17,0,GROUP HUG #BacheloretteAU,group hug bacheloretteau
c8005766-131a-441a-bd69-00adaa3901f7,6.47054e+17,0,"RT @edatpost: ""It is important that today, as in the past, the voice of faith continue to be heard, for it is a voice of fraternity and lov…",rt edatpost it is import that today as in the past the voic of faith continu to be heard for it is a voic of fratern and
c8005766-131a-441a-bd69-00adaa3901f7,6.47322e+17,0,"GALLERY: Check out the season gallery of @Rendiggiti!

http://t.co/mWUyE0qQEM

#GoRabbitohs http://t.co/IgrposuqEE",galleri check out the season galleri of rendigg http gorabbitoh http
c8005766-131a-441a-bd69-00adaa3901f7,6.47938e+17,0,"Photo gallery: Florida 28, Tennessee 27

See full gallery: http://t.co/sLlZOLisEb http://t.co/A1sA7ribEn",photo galleri florida tennesse see full galleri http http
c8005766-131a-441a-bd69-00adaa3901f7,6.48928e+17,0,Rob Schneider's Comedy Series 'Real Rob' Coming to Netflix (Exclusive) http://t.co/GNdlR9hycp http://t.co/vcC5AC9a7w,rob schneider comedi seri rob come to netflix exclus http http
c8005766-131a-441a-bd69-00adaa3901f7,6.49011e+17,0,Photos: Vancouver Art Gallery releases design for new $350M gallery http://t.co/r7HJM3wY3X http://t.co/W33V8ireZp,photo vancouv art galleri releas design for new galleri http http
